"","Subject","Treatment","Sex","Gonad","Scorer","SniffAnoDur","SniffHeadDur","DigDur","ActiveHDur","InactiveDur","GroomDur","AvoidDur","SubDur","DefenseDur","OpenAggDur","RitAggDur","ActiveVDur","ApproachDur","StereoDur","DomDur","SniffBodyDur","InactiveTogetherDur","FollowDur","StretchEv","SniffAnoEv","SniffHeadEv","DigEv","ActiveHEv","InactiveEv","GroomEv","AvoidEv","AttackDelEv","SubEv","AttackRecEv","DefenseEv","OpenAggEv","RitAggEv","ActiveVEv","ApproachEv","StereoEv","DomEv","SniffBodyEv","InactiveTogetherEv","FollowEv","TotalActivityOccur","TotalActivityDuration","TotalSocialOccur","TotalSocialDuration","AgonisticDeliveredOccur","AgonisticDeliveredDuration","AgonisticReceivedOccur","AgonisticReceivedDuration","AgonisticTotalOccur","AgonisticTotalDuration","DominanceScoreOccur","DominanceScoreDuration","SocialInvestigationOccur","SocialInvestigationDuration","NonSocialOccur","NonSocialDuration","NonSocialLocomotorOccur","NonSocialLocomotorDuration","InactiveNonSocialOccur","InactiveNonSocialDuration","TransAgonisticTotalDuration","TransAgonisticTotalOccur","TransAgonisticDeliveredDuration","TransAgonisticDeliveredOccur","TransAgonisticReceivedDuration","TransAgonisticReceivedOccur","TransNonSocialDuration","TransNonSocialOccur","TransInactiveNonSocialDuration","TransInactiveNonSocialOccur","TransFollowDur","TransFollowEv","TransDomEv","TransAttackDel","TransAttackRec","TransAvoidDur","TransAvoidEv","TransSubDur","TransSubEv","TransRitAggDur","TransRitAggEv","TransDefenseDur","TransDefenseEv","TransInactiveTogetherDur","TransInactiveTogetherEv","TransSniffHeadEv","TransStretchEv","TransDigDur","TransDigEv","TransInactiveDur","TransInactiveEv"
"390"," E44-06M","C","M","REP"," Colin",156970,113677,20738,173689,4205,140870,0,70345,0,0,2889,208772,0,0,468551,315935,118430,2985,0,80,46,8,161,5,33,0,0,4,0,0,0,1,86,0,0,34,150,25,4,574,1534551,344,1249782,38,471536,4,70345,42,541881,34,401191,276,586582,293,548274,255,403199,38,145075,13.2028035445419,3.76120011569356,13.0637528509355,3.66356164612965,11.1611812023617,1.6094379124341,13.2145322648757,5.68357976733868,11.8850130220214,3.66356164612965,8.00168997809913,1.6094379124341,3.55534806148941,0,0,0,0,11.1611812023617,1.6094379124341,7.96901178110648,0.693147180559945,0,0,11.6820857914864,3.25809653802148,3.85014760171006,0,9.93977126461338,2.19722457733622,8.34426735626264,1.79175946922805
"391"," E44-07M","C","M","SHAM"," Colin",87491,498673,0,124745,896,479225,0,1098,0,0,48402,128396,0,438,52535,341235,31262,5604,0,39,102,0,127,1,39,0,39,1,1,0,0,12,51,0,1,7,141,7,4,525,1288617,353,1066300,50,58139,2,1098,52,59237,48,57041,282,927399,219,733700,178,253141,40,480121,10.9893185068395,3.97029191355212,10.9706091741129,3.93182563272433,7.00215595440362,1.09861228866811,13.505856867656,5.39362754635236,13.0817955172559,3.71357206670431,8.63141433550626,1.6094379124341,2.07944154167984,3.68887945411394,0.693147180559945,0,0,7.00215595440362,0.693147180559945,10.7873170742549,2.56494935746154,0,0,10.3501905686605,2.07944154167984,4.63472898822964,0,0,0,6.7990558620588,0.693147180559945
"392"," E44-08M","C","M","SHAM"," Colin",76668,274045,8184,205532,0,166160,0,0,0,0,0,402027,0,0,305820,340352,14279,2990,0,50,92,3,210,0,47,0,0,0,0,0,0,0,135,0,0,62,164,5,3,719,1615618,376,1014154,65,308810,0,0,65,308810,65,308810,306,691065,395,781903,348,615743,47,166160,12.64048471826,4.18965474202643,12.64048471826,4.18965474202643,0,0,13.5694872498432,5.98141421125448,12.0207124768275,3.87120101090789,8.00336305862995,1.38629436111989,4.14313472639153,0,0,0,0,0,0,0,0,0,0,9.56661523589358,1.79175946922805,4.53259949315326,0,9.01005848980524,1.38629436111989,0,0
"393"," E45-03M","C","M","SHAM"," Colin",69048,115193,0,162765,79680,266140,0,61843,0,0,0,109879,0,0,356663,269672,297613,9707,1,44,55,0,155,12,49,0,0,13,0,0,0,0,56,0,0,42,127,50,9,502,1154770,341,1179739,51,366370,13,61843,64,428213,38,304527,227,453913,272,618464,211,272644,61,345820,12.9673783496056,4.17438726989564,12.8114017601781,3.95124371858143,11.0323703642225,2.63905732961526,13.3349958806929,5.60947179518496,12.7536765791324,4.12713438504509,9.18070556684649,2.30258509299405,3.76120011569356,0,0,0,0,11.0323703642225,2.63905732961526,0,0,0,0,12.6035526238453,3.93182563272433,4.02535169073515,0.693147180559945,0,0,11.2857864423805,2.56494935746154
"394"," E45-05M","C","M","REP"," Colin",12014,479878,0,237063,2497,47979,0,2499,0,12236,40774,563730,1391,0,54317,312661,31942,1019,2,11,122,0,212,1,20,0,42,1,0,0,6,19,150,1,0,16,125,8,1,708,1717582,354,948731,59,55336,1,2499,60,57835,58,52837,261,805944,383,851269,362,800793,21,50476,10.965366698148,4.11087386417331,10.9211970415354,4.0943445622221,7.82404601085629,0.693147180559945,13.6544846310304,5.95064255258773,10.8292730659721,3.09104245335832,6.92755790627832,0.693147180559945,2.83321334405622,3.76120011569356,0,0,0,7.82404601085629,0.693147180559945,10.6158244274892,2.99573227355399,0,0,10.3717083434697,2.19722457733622,4.81218435537242,1.09861228866811,0,0,7.82324569068552,0.693147180559945
"395"," E45-06M","C","M","SHAM"," Colin",74467,480770,0,141098,6717,160901,0,45945,0,0,48775,94294,0,0,299249,384179,55319,7224,0,40,105,0,104,3,24,0,65,5,1,0,0,22,43,0,0,34,126,19,3,548,1576001,420,1395928,102,306473,6,45945,108,352418,96,260528,271,939416,174,403010,147,235392,27,167618,12.7725760875953,4.69134788222914,12.632888202049,4.63472898822964,10.7352220728521,1.94591014905531,12.9067191358417,5.16478597392351,12.0294488257599,3.3322045101752,8.88530251298063,1.38629436111989,3.55534806148941,4.18965474202643,0.693147180559945,0,0,10.7352220728521,1.79175946922805,10.7949936675877,3.13549421592915,0,0,10.9208897857787,2.99573227355399,4.66343909411207,0,0,0,8.81254577017224,1.38629436111989
"396"," E45-07M","C","M","SHAM"," Colin",117435,260585,4029,197798,13869,126365,0,20723,0,0,60466,103605,0,0,288166,465371,135667,5921,1,75,116,2,177,2,41,0,55,2,0,0,0,14,59,0,0,95,236,14,10,842,1524099,618,1354334,160,294087,2,20723,162,314810,158,273364,428,843391,281,445666,238,305432,43,140234,12.6597277377357,5.09375020080676,12.5916343212615,5.08140436498446,9.93904772793468,1.09861228866811,13.0073273153588,5.64190707093811,11.8510748657935,3.78418963391826,8.68642950866154,2.39789527279837,4.56434819146784,4.02535169073515,0,0,0,9.93904772793468,1.09861228866811,11.009853040659,2.70805020110221,0,0,11.8179660037182,2.70805020110221,4.76217393479776,0.693147180559945,8.30152165494073,1.09861228866811,9.53748351330888,1.09861228866811
"397"," E45-08M","C","M","GDX"," Colin",223437,167197,0,171948,10167,80850,0,98893,0,0,0,121512,0,0,277688,433105,182010,33193,0,113,78,0,185,6,32,0,0,21,0,0,0,0,48,0,0,71,222,47,33,771,1526973,585,1415523,104,310881,21,98893,125,409774,83,211988,413,823739,271,384477,233,293460,38,91017,12.9233635075576,4.83628190695148,12.6471686979411,4.65396035015752,11.5018038484297,3.09104245335832,12.8596418491257,5.605802066296,11.4188125681365,3.66356164612965,10.4101244156807,3.52636052461616,4.27666611901606,0,0,0,0,11.5018038484297,3.09104245335832,0,0,0,0,12.111822403793,3.87120101090789,4.36944785246702,0,0,0,9.22700081286929,1.94591014905531
"398"," E46-01F","C","F","SHAM"," Colin",27825,324223,0,141408,166497,175753,0,62326,0,0,0,282098,0,0,200696,300386,111435,7353,0,27,149,0,144,30,40,0,0,9,0,0,0,0,66,0,0,34,183,26,7,619,1346315,435,1034244,41,208049,9,62326,50,270375,32,145723,359,652434,280,765756,210,423506,70,342250,12.5075688618153,3.93182563272433,12.2455337144111,3.73766961828337,11.0401499977285,2.30258509299405,13.5486201660179,5.63835466933375,12.7432996649872,4.26267987704132,8.90299966186122,2.07944154167984,3.55534806148941,0,0,0,0,11.0401499977285,2.30258509299405,0,0,0,0,11.621205714055,3.29583686600433,5.01063529409626,0,0,0,12.0227385763185,3.43398720448515
"399"," E46-02F","C","F","GDX"," Colin",151716,188955,0,99851,11175,177371,0,50787,0,0,1824,189550,0,1455,421122,403757,85817,16620,0,89,66,0,126,4,42,0,0,17,0,0,0,1,44,0,1,47,174,15,20,585,1525637,429,1320598,67,437742,17,50787,84,488529,50,386955,329,744428,217,479402,170,289401,46,188546,13.0991561610665,4.44265125649032,12.9893872591579,4.21950770517611,10.8354153851897,2.89037175789616,13.0802968587851,5.38449506278909,12.147102591661,3.85014760171006,9.71842223507111,3.04452243772342,3.87120101090789,0,0,0,0,10.8354153851897,2.89037175789616,7.50933526601659,0.693147180559945,0,0,11.359984053683,2.77258872223978,4.20469261939097,0,0,0,9.3215239009368,1.6094379124341
"400"," E46-03F","C","F","REP"," Colin",182129,228076,0,71803,405,19572,0,698401,0,0,3378,20967,0,0,28956,392310,140669,13334,0,83,73,0,73,1,10,0,0,41,0,0,0,1,6,0,0,6,158,21,21,462,1639354,404,1687253,27,42290,41,698401,68,740691,-14,-656111,314,802515,90,112747,79,92770,11,19977,13.515340163349,4.23410650459726,10.652329576439,3.3322045101752,13.4565501471919,3.73766961828337,11.6329105188484,4.51085950651685,9.9023869470921,2.484906649788,9.49814743661612,3.09104245335832,1.94591014905531,0,0,0,0,13.4565501471919,3.73766961828337,8.12533508671429,0.693147180559945,0,0,11.8541720007517,3.09104245335832,4.30406509320417,0,0,0,6.00635315960173,0.693147180559945
"401"," E46-04F","C","F","REP"," Colin",186437,134610,1753,127685,18632,214968,0,47799,0,0,0,114114,0,0,40754,445736,465044,2468,0,92,67,1,136,8,26,0,0,9,0,0,0,0,41,0,0,10,189,20,3,548,1101356,390,1322848,13,43222,9,47799,22,91021,4,-4577,348,766783,212,477152,178,243552,34,233600,11.4188565145219,3.13549421592915,10.6741280399611,2.63905732961526,10.7747809184795,2.30258509299405,13.0755924731567,5.36129216570943,12.361369810749,3.55534806148941,7.81156848934518,1.38629436111989,2.39789527279837,0,0,0,0,10.7747809184795,2.30258509299405,0,0,0,0,13.0498894540807,3.04452243772342,4.21950770517611,0,7.46965417293213,0.693147180559945,9.83268948122741,2.19722457733622
"402"," E46-05F","C","F","SHAM"," Colin",39349,137016,5502,175547,317985,330100,0,58130,0,0,31261,261399,0,0,106301,212308,123855,793,0,18,42,1,171,4,49,0,27,8,0,0,0,9,93,0,0,25,90,18,1,485,1027606,238,709013,53,107094,8,58130,61,165224,45,48964,150,388673,318,1090533,265,442448,53,648085,12.0150634603387,4.12713438504509,11.5814715700052,3.98898404656427,10.9704543633687,2.19722457733622,13.9021780424963,5.76519110278484,13.3817786825778,3.98898404656427,6.67708346124714,0.693147180559945,3.25809653802148,3.3322045101752,0,0,0,10.9704543633687,2.19722457733622,10.3501585814554,2.30258509299405,0,0,11.7268748794445,2.94443897916644,3.76120011569356,0,8.61304867705976,0.693147180559945,12.6697626356359,1.6094379124341
"403"," E46-06F","C","F","SHAM"," Colin",68260,112121,4424,226698,209166,425817,0,39857,0,0,30782,224881,421,0,122031,170555,160798,2472,0,30,54,3,193,2,59,0,29,7,0,0,0,16,86,1,0,37,95,33,3,554,1002502,305,707297,69,124503,7,39857,76,164360,62,84646,180,351357,343,1090986,282,456003,61,634983,12.0098205071842,4.34380542185368,11.7320931228848,4.24849524204936,10.5930784168933,2.07944154167984,13.9025933490705,5.8406416573734,13.361355080707,4.12713438504509,7.81318726752142,1.38629436111989,3.63758615972639,3.40119738166216,0,0,0,10.5930784168933,2.07944154167984,10.3347178685303,2.83321334405622,0,0,11.9879104168022,3.52636052461616,4.00733318523247,0,8.39502555744203,1.38629436111989,12.2508882549442,1.09861228866811
"404"," E46-07F","C","F","REP"," Colin",157231,103473,0,93169,15238,113725,0,419664,0,0,24,60493,0,0,53283,345490,426584,10044,0,75,31,0,94,4,19,0,0,15,0,0,0,1,17,0,0,8,118,26,12,371,1242871,286,1515793,20,63327,15,419664,35,482991,5,-356337,224,606194,134,282625,111,153662,23,128963,13.0877553693505,3.58351893845611,11.0560828484023,3.04452243772342,12.9472120529446,2.77258872223978,12.5518797478314,4.90527477843843,11.7672885746292,3.17805383034795,9.21483027724904,2.56494935746154,2.19722457733622,0,0,0,0,12.9472120529446,2.77258872223978,3.2188758248682,0.693147180559945,0,0,12.9635669226572,3.29583686600433,3.46573590279973,0,0,0,9.63161321028986,1.6094379124341
"405"," E46-08F","C","F","REP"," Colin",156539,245134,0,95080,66916,169739,0,78287,0,0,0,126674,0,0,41672,713196,96376,10387,0,74,74,0,88,26,34,0,0,9,0,0,0,0,26,0,0,9,159,19,11,450,1466969,355,1341591,20,52059,9,78287,29,130346,11,-26228,307,1114869,174,458409,114,221754,60,236655,11.7779554041371,3.40119738166216,10.8601521785486,3.04452243772342,11.2681496135289,2.30258509299405,13.0355192591534,5.16478597392351,12.3743628889112,4.11087386417331,9.24840657278264,2.484906649788,2.30258509299405,0,0,0,0,11.2681496135289,2.30258509299405,0,0,0,0,11.4760228629201,2.99573227355399,4.31748811353631,0,0,0,11.1112083244485,3.29583686600433
"406"," E46-09M","C","M","REP"," Colin",112416,231757,0,255177,13751,316673,0,49426,0,0,9307,188000,0,0,108569,231196,270235,11722,0,45,79,0,176,9,65,0,120,5,0,0,0,5,84,0,0,24,94,16,7,639,1197570,395,1024628,151,120291,5,49426,156,169717,146,70865,218,575369,334,773601,260,443177,74,330424,12.0418935151318,5.05624580534831,11.6976773993359,5.02388052084628,10.8082521125717,1.79175946922805,13.5588128084333,5.81413053182507,12.708134983626,4.31748811353631,9.36930800307183,2.07944154167984,3.2188758248682,4.79579054559674,0,0,0,10.8082521125717,1.79175946922805,9.13862952442218,1.79175946922805,0,0,12.5070509302743,2.83321334405622,4.38202663467388,0,0,0,9.52893954706268,2.30258509299405
"407"," E46-10M","C","M","GDX"," Colin",76551,189040,3789,213433,142648,273301,0,84288,0,0,1152,33304,0,0,222426,349929,198626,11513,0,40,66,3,151,38,64,0,0,18,0,0,0,1,14,0,0,16,124,45,5,438,1185425,315,1133525,21,233939,18,84288,39,318227,3,149651,230,615520,270,666475,168,250526,102,415949,12.6705233859862,3.68887945411394,12.3628199512047,3.09104245335832,11.3420066491176,2.94443897916644,13.4097594089503,5.6021188208797,12.938320339712,4.63472898822964,9.35131896523576,1.79175946922805,2.83321334405622,0,0,0,0,11.3420066491176,2.94443897916644,7.05012252026906,0.693147180559945,0,0,12.1991839730143,3.8286413964891,4.20469261939097,0,8.24012129807647,1.38629436111989,11.8681423464523,3.66356164612965
"408"," E47-02F","C","F","SHAM"," Colin",296295,124819,0,128959,19639,70527,0,51245,0,0,0,151681,0,0,201049,665377,71543,17162,1,191,73,0,170,10,29,0,0,7,0,0,0,0,67,0,0,52,292,19,27,880,1636587,662,1427490,79,218211,7,51245,86,269456,72,166966,557,1086491,276,370806,237,280640,39,90166,12.50416410187,4.46590811865458,12.293222346286,4.38202663467388,10.8443928451742,2.07944154167984,12.8234369905971,5.62401750618734,11.4094187854514,3.68887945411394,9.75051118293664,3.3322045101752,3.97029191355212,0,0,0,0,10.8443928451742,2.07944154167984,0,0,0,0,11.178067924026,2.99573227355399,4.30406509320417,0.693147180559945,0,0,9.88532358190846,2.39789527279837
"409"," E47-04M","C","M","SHAM"," Colin",97575,421582,0,204618,27054,114034,0,14277,0,0,0,202262,0,0,194182,286079,223605,14530,0,64,111,0,172,13,42,0,0,5,0,0,0,0,81,0,0,27,128,50,13,601,1435105,398,1251830,40,208712,5,14277,45,222989,35,194435,303,805236,308,547968,253,406880,55,141088,12.3148822063874,3.8286413964891,12.2487153814943,3.71357206670431,9.56647517006241,1.79175946922805,13.213973994987,5.73334127689775,11.8571461759076,4.02535169073515,9.5840395773207,2.63905732961526,3.3322045101752,0,0,0,0,9.56647517006241,1.79175946922805,0,0,0,0,12.3176408535346,3.93182563272433,4.71849887129509,0,0,0,10.2056271100768,2.63905732961526
"410"," E47-05M","C","M","GDX"," Colin",57202,104935,0,95747,93074,330875,0,214850,0,0,0,25199,0,0,969,204277,671490,1382,0,28,20,0,63,15,35,0,0,9,0,0,0,0,9,0,0,1,58,15,2,190,704561,133,1255105,3,2351,9,214850,12,217201,-6,-212499,106,366414,122,544895,72,120946,50,423949,12.2885830751027,2.56494935746154,7.76302130901852,1.38629436111989,12.2777000436024,2.30258509299405,13.2083502297478,4.81218435537242,12.9573708027321,3.93182563272433,7.23201033166476,1.09861228866811,0.693147180559945,0,0,0,0,12.2777000436024,2.30258509299405,0,0,0,0,13.4172558920261,2.77258872223978,3.04452243772342,0,0,0,11.4411608987409,2.77258872223978
"411"," E48-01F","C","F","SHAM"," Colin",56897,176714,0,181087,116568,261619,0,7182,0,0,0,267941,0,0,136389,330857,258566,4428,0,41,86,0,169,32,54,0,0,4,0,0,0,0,100,0,0,28,151,51,5,584,1161495,366,971033,33,140817,4,7182,37,147999,29,133635,278,564468,355,827215,269,449028,86,378187,11.9049675527463,3.63758615972639,11.8552235554442,3.52636052461616,8.8794724020748,1.6094379124341,13.625821124909,5.87493073085203,12.8431467054593,4.46590811865458,8.3959291039232,1.79175946922805,3.36729582998647,0,0,0,0,8.8794724020748,1.6094379124341,0,0,0,0,12.4629101269682,3.95124371858143,4.46590811865458,0,0,0,11.6662386513406,3.49650756146648
"412"," E48-03F","C","F","REP"," Colin",119190,245086,0,125051,16317,219744,0,174670,0,0,0,82859,0,0,219649,466542,117034,13003,1,64,91,0,114,4,29,0,0,6,0,0,0,0,22,0,0,15,171,13,12,496,1446050,373,1355174,27,232652,6,174670,33,407322,21,57982,327,830818,169,443971,136,207910,33,236061,12.917361761475,3.52636052461616,12.3573033520962,3.3322045101752,12.0706594834876,1.94591014905531,13.0035167763627,5.13579843705026,12.3718497613694,3.52636052461616,9.4730122814238,2.56494935746154,2.77258872223978,0,0,0,0,12.0706594834876,1.94591014905531,0,0,0,0,11.670228314344,2.63905732961526,4.52178857704904,0.693147180559945,0,0,9.70002407198874,1.6094379124341
"413"," E48-05F","C","F","SHAM"," Colin",39700,265417,4355,118784,6081,128063,0,8556,0,0,9330,247428,0,0,665083,264598,38956,1774,0,31,105,2,125,5,34,0,0,2,0,0,0,2,70,0,0,82,134,16,4,557,1625025,376,1293414,86,666857,2,8556,88,675413,84,658301,270,569715,236,504711,197,370567,39,134144,13.423081115176,4.48863636973214,13.4103324086795,4.46590811865458,9.05450494041805,1.09861228866811,13.1317432485466,5.46806014113513,11.8066765834484,3.68887945411394,7.48155570190952,1.6094379124341,4.4188406077966,0,0,0,0,9.05450494041805,1.09861228866811,9.14109746923402,1.09861228866811,0,0,10.5702137527383,2.83321334405622,4.66343909411207,0,8.37930948405285,1.09861228866811,8.71308886823731,1.79175946922805
"414"," E48-06F","C","F","REP"," Colin",311775,157379,1057,99385,6360,43642,3035,16368,0,0,0,87152,0,0,93699,573528,398769,6597,0,140,70,1,127,3,17,1,0,6,0,0,0,0,38,0,0,23,221,30,10,637,1349975,501,1561150,33,100296,7,19403,40,119699,26,80893,431,1042682,186,237596,166,187594,20,50002,11.6927438915461,3.71357206670431,11.5158910632335,3.52636052461616,9.87323450936511,2.07944154167984,12.3783312401283,5.23110861685459,10.8198382826104,3.04452243772342,8.79452185178853,2.39789527279837,3.17805383034795,0,0,8.01829613851552,0.693147180559945,9.70314458114435,1.94591014905531,0,0,0,0,12.8961400885632,3.43398720448515,4.26267987704132,0,6.96413561241824,0.693147180559945,8.7579408766788,1.38629436111989
"415"," E48-07M","C","M","GDX"," Colin",198361,308525,0,144671,11621,188012,0,116951,0,0,0,89598,0,0,204695,400553,128805,5801,0,110,80,0,153,6,45,0,0,17,0,0,0,0,51,0,0,27,182,32,7,627,1469155,455,1363691,34,210496,17,116951,51,327447,17,93545,372,907439,255,433902,204,234269,51,199633,12.6990845428248,3.95124371858143,12.2572266802215,3.55534806148941,11.6695188731915,2.89037175789616,12.980576285798,5.54517744447956,12.2042409690345,3.95124371858143,8.66595796468135,2.07944154167984,3.3322045101752,0,0,0,0,11.6695188731915,2.89037175789616,0,0,0,0,11.7660626754183,3.49650756146648,4.39444915467244,0,0,0,9.36065513263505,1.94591014905531
"416"," E48-08M","C","M","SHAM"," Colin",125697,150226,0,68862,14906,123616,0,66883,0,0,7751,48492,0,0,131612,350319,704112,7073,0,55,64,0,70,5,26,0,17,9,0,0,0,1,23,0,0,32,114,52,5,390,956915,349,1543673,54,138685,9,66883,63,205568,45,71802,233,626242,124,255876,93,117354,31,138522,12.2335370229849,4.15888308335967,11.8399676639337,4.00733318523247,11.1107150545826,2.30258509299405,12.4524521392496,4.8283137373023,11.8387916558042,3.46573590279973,8.86418136976543,1.79175946922805,3.49650756146648,2.89037175789616,0,0,0,11.1107150545826,2.30258509299405,8.9557061535706,0.693147180559945,0,0,13.4646941336232,3.97029191355212,4.17438726989564,0,0,0,9.60958618027043,1.79175946922805
"417"," E50-01F","T","F","GDX"," Colin",340382,153520,0,173342,12164,314874,0,12376,0,0,0,60994,0,0,63438,537483,115907,14404,0,179,66,0,186,11,58,0,1,7,0,0,0,0,33,0,0,18,228,35,17,735,1355939,551,1237510,36,77842,7,12376,43,90218,29,65466,473,1031385,288,561374,219,234336,69,327038,11.4099953268841,3.78418963391826,11.2624492567133,3.61091791264422,9.42359519054002,2.07944154167984,13.23814441039,5.66642668811243,12.6978347088228,4.24849524204936,9.57533064751863,2.89037175789616,2.94443897916644,0.693147180559945,0,0,0,9.42359519054002,2.07944154167984,0,0,0,0,11.6605520519673,3.58351893845611,4.20469261939097,0,0,0,9.40631825521762,2.484906649788
"418"," E50-02F","T","F","SHAM"," Colin",47718,377768,0,239096,178913,142525,0,15629,0,0,0,137331,0,0,160180,343478,146848,8845,3,34,167,0,209,66,67,0,0,6,0,0,0,0,70,0,0,28,190,66,6,713,1330045,500,1100466,34,169025,6,15629,40,184654,28,153396,394,768964,412,697865,279,376427,133,321438,12.1262444981703,3.71357206670431,12.037807828226,3.55534806148941,9.65694742341552,1.94591014905531,13.4557823862372,6.02344759296103,12.6805630690434,4.89783979995091,9.08772065842827,1.94591014905531,3.36729582998647,0,0,0,0,9.65694742341552,1.94591014905531,0,0,0,0,11.8971601269338,4.20469261939097,5.12396397940326,1.38629436111989,0,0,12.0946605224439,4.20469261939097
"419"," E50-03M","T","M","REP"," Colin",73459,240745,0,185744,7859,175133,0,0,0,0,57479,387945,0,0,254784,168676,230528,16727,1,41,89,0,181,6,36,0,81,0,0,0,0,28,121,0,0,41,97,16,8,688,1385559,402,1042398,130,271511,0,0,130,271511,130,271511,228,482880,344,756681,302,573689,42,182992,12.5117616162744,4.87519732320115,12.5117616162744,4.87519732320115,0,0,13.5366983649013,5.84354441703136,12.1172031797258,3.76120011569356,9.72483924110847,2.19722457733622,3.73766961828337,4.40671924726425,0,0,0,0,0,10.959192340193,3.36729582998647,0,0,12.348131946954,2.83321334405622,4.49980967033027,0.693147180559945,0,0,8.96954188542325,1.94591014905531
"420"," E50-04M","T","M","SHAM"," Colin",103533,202903,0,142329,4062,264496,0,11987,0,7391,31334,251447,0,0,48653,236399,493010,1921,0,42,60,0,148,2,26,0,31,2,0,0,1,11,103,0,0,15,97,17,1,511,1037897,277,1137131,47,50574,2,11987,49,62561,45,38587,199,542835,279,662334,251,393776,28,268558,11.0439133440176,3.91202300542815,10.8312126620359,3.87120101090789,9.39166142843655,1.09861228866811,13.403526749219,5.63478960316925,12.5008259080843,3.36729582998647,7.56112158953024,0.693147180559945,2.77258872223978,3.46573590279973,0,0,0,9.39166142843655,1.09861228866811,10.3524909626588,2.484906649788,0,0,13.1082867651491,2.89037175789616,4.11087386417331,0,0,0,8.30967689598773,1.09861228866811
"421"," E50-05M","T","M","REP"," Colin",13816,284502,49549,230756,16384,465357,0,0,0,6021,57710,478566,0,0,82582,111871,831,981,0,7,82,11,200,5,85,0,39,0,0,0,4,20,139,0,0,17,65,1,1,585,1316354,236,558314,57,83563,0,0,57,83563,57,83563,154,410189,440,1240612,350,758871,90,481741,11.3333680843189,4.06044301054642,11.3333680843189,4.06044301054642,0,0,14.0311161702668,6.08904487544685,13.0851639800152,4.51085950651685,6.88959130835447,0.693147180559945,2.89037175789616,3.68887945411394,0,0,0,0,0,10.9632030755743,3.04452243772342,0,0,6.72383244082121,0.693147180559945,4.4188406077966,0,10.8107375397581,2.484906649788,9.70412156113292,1.79175946922805
"422"," E50-06M","T","M","REP"," Colin",385929,176967,0,93206,30335,44104,0,50476,0,0,25524,47762,0,0,273520,476786,177109,17867,0,148,52,0,104,4,17,0,34,10,0,0,0,5,16,0,0,33,171,25,32,605,1548037,510,1584178,99,291387,10,50476,109,341863,89,240911,371,1039682,141,215407,120,140968,21,74439,12.742168276138,4.70048036579242,12.5824109913874,4.60517018598809,10.8292730659721,2.39789527279837,12.280289183219,4.95582705760126,11.2177487107562,3.09104245335832,9.79076668247201,3.49650756146648,3.52636052461616,3.55534806148941,0,0,0,10.8292730659721,2.39789527279837,10.1474136430329,1.79175946922805,0,0,12.0845262874507,3.25809653802148,3.97029191355212,0,0,0,10.3200904050547,1.6094379124341
"423"," E50-07M","T","M","SHAM"," Colin",150052,242341,0,155891,7173,198031,0,201632,0,1671,30979,205398,0,0,119096,336421,146348,4268,0,66,94,0,179,5,52,0,40,12,0,0,1,8,86,0,0,26,152,21,5,669,1447749,425,1232808,71,123364,12,201632,83,324996,59,-78268,312,728814,322,566493,265,361289,57,205204,12.6915712305,4.43081679884331,11.7229027197527,4.27666611901606,12.2142044922597,2.56494935746154,13.2472217680437,5.77765232322266,12.2317647584536,4.06044301054642,8.35913488675796,1.79175946922805,3.29583686600433,3.71357206670431,0,0,0,12.2142044922597,2.56494935746154,10.3410971139709,2.19722457733622,0,0,11.8937494591619,3.09104245335832,4.55387689160054,0,0,0,8.87821865809223,1.79175946922805
"424"," E50-08M","T","M","REP"," Colin",155353,235568,0,229324,45006,58009,864,32959,1419,861,63519,415909,0,0,85731,396148,51834,2058,0,56,82,0,222,25,24,1,38,10,0,1,1,10,124,0,0,17,151,21,3,716,1619713,391,1026314,58,87789,12,35242,70,123031,46,52547,289,787069,395,748248,346,645233,49,103015,11.7201997631198,4.26267987704132,11.3827028779203,4.07753744390572,10.4700222069602,2.56494935746154,13.5254910892623,5.98141421125448,11.5426395949536,3.91202300542815,7.62997570702779,1.38629436111989,2.89037175789616,3.66356164612965,0,6.76272950693188,0.693147180559945,10.4030499840234,2.39789527279837,11.059110095921,2.39789527279837,7.25841215059531,0.693147180559945,10.8558208757572,3.09104245335832,4.4188406077966,0,0,0,10.7145733122105,3.25809653802148
"425"," E5-04","T","M","REP"," Colin",102203,105844,12160,313353,5370,711081,0,0,0,20292,75679,367339,0,0,10355,76324,0,0,0,21,33,5,203,1,85,0,57,0,0,0,6,15,115,0,0,3,46,0,0,504,1083549,181,390697,60,10355,0,0,60,10355,60,10355,100,284371,409,1409303,323,692852,86,716451,9.24532134087143,4.11087386417331,9.24532134087143,4.11087386417331,0,0,14.1586065234641,6.01615715969835,13.4820665316825,4.46590811865458,0,0,1.38629436111989,4.06044301054642,0,0,0,0,0,11.2342692037258,2.77258872223978,0,0,0,0,3.52636052461616,0,9.405989388981,1.79175946922805,8.58876938990546,0.693147180559945
